code,id,user_type:id,reconcile,name,note,chart_template_id/id
390,kp_rrif0390,account.data_account_type_non_current_assets,,Akumulirana amortiz. postrojenja,Akumulirana amortiz. postrojenja,l10n_hr_chart_template_rrif
391,kp_rrif0391,account.data_account_type_non_current_assets,,Akumulirana amortiz. opreme,Akumulirana amortiz. opreme,l10n_hr_chart_template_rrif
392,kp_rrif0392,account.data_account_type_non_current_assets,,"Akumulirana amortiz. alata, pogonskog inventara i transportne imovine","Akumulirana amortiz. alata, pogonskog inventara i transportne imovine",l10n_hr_chart_template_rrif
393,kp_rrif0393,account.data_account_type_non_current_assets,,Akumulirana amortiz. ostale mat. imovine,Akumulirana amortiz. ostale mat. imovine,l10n_hr_chart_template_rrif
394,kp_rrif0394,account.data_account_type_non_current_assets,,Akumulirana amortiz. poljoprivredne opreme,Akumulirana amortiz. poljoprivredne opreme,l10n_hr_chart_template_rrif
395,kp_rrif0395,account.data_account_type_non_current_assets,,Akumulirana amortiz. 30% pretporeza od osob. automobila,Akumulirana amortiz. 30% pretporeza od osob. automobila,l10n_hr_chart_template_rrif
396,kp_rrif0396,account.data_account_type_non_current_assets,,"Akumulirana amortiz. 30% i 100% pretporeza od osob. automobila (n. v. veće od 400.000,00 kn)","Akumulirana amortiz. 30% i 100% pretporeza od osob. automobila (n. v. veće od 400.000,00 kn)",l10n_hr_chart_template_rrif
397,kp_rrif0397,account.data_account_type_non_current_assets,,"Akumulirana amortiz. 30% od pretporeza od brodova, jahti i dr. sred. za osobni prijevoz","Akumulirana amortiz. 30% od pretporeza od brodova, jahti i dr. sred. za osobni prijevoz",l10n_hr_chart_template_rrif
398,kp_rrif0398,account.data_account_type_non_current_assets,,"Akum. amortiz.30% i 100% pretporeza od brodova, jahti i dr. sred. za os. prijevoz(NV preko 400000,00kn)","Akumulirana amortiz. 30% i 100% pretporeza od brodova, jahti i dr. sred. za osobni prijevoz (n. v. veće od 400.000,00 kn)",l10n_hr_chart_template_rrif
399,kp_rrif0399,account.data_account_type_non_current_assets,,Ostala akumulirana amortizacija,Ostala akumulirana amortizacija,l10n_hr_chart_template_rrif
400,kp_rrif0400,account.data_account_type_non_current_assets,,Voćnjaci,Voćnjaci,l10n_hr_chart_template_rrif
401,kp_rrif0401,account.data_account_type_non_current_assets,,Vinogradi,Vinogradi,l10n_hr_chart_template_rrif
402,kp_rrif0402,account.data_account_type_non_current_assets,,Maslinici,Maslinici,l10n_hr_chart_template_rrif
403,kp_rrif0403,account.data_account_type_non_current_assets,,Plantaže drveća i bilja (šume),Plantaže drveća i bilja (šume),l10n_hr_chart_template_rrif
404,kp_rrif0404,account.data_account_type_non_current_assets,,"Parkovi, zelenila, nasadi i cvijeće","Parkovi, zelenila, nasadi i cvijeće",l10n_hr_chart_template_rrif
405,kp_rrif0405,account.data_account_type_non_current_assets,,Ulaganja u ostale višegodišnje nasade,Ulaganja u ostale višegodišnje nasade,l10n_hr_chart_template_rrif
410,kp_rrif0410,account.data_account_type_non_current_assets,,Goveda,Goveda,l10n_hr_chart_template_rrif
411,kp_rrif0411,account.data_account_type_non_current_assets,,Konji,Konji,l10n_hr_chart_template_rrif
412,kp_rrif0412,account.data_account_type_non_current_assets,,"Mazge, magarci i mule","Mazge, magarci i mule",l10n_hr_chart_template_rrif
413,kp_rrif0413,account.data_account_type_non_current_assets,,Svinje,Svinje,l10n_hr_chart_template_rrif
414,kp_rrif0414,account.data_account_type_non_current_assets,,Ovce i koze,Ovce i koze,l10n_hr_chart_template_rrif
415,kp_rrif0415,account.data_account_type_non_current_assets,,Perad,Perad,l10n_hr_chart_template_rrif
416,kp_rrif0416,account.data_account_type_non_current_assets,,Ribe,Ribe,l10n_hr_chart_template_rrif
417,kp_rrif0417,account.data_account_type_non_current_assets,,Pčelinja društva,Pčelinja društva,l10n_hr_chart_template_rrif
418,kp_rrif0418,account.data_account_type_non_current_assets,,Stado divljači,"Stado divljači, kunića, nutrija (za rasplod)",l10n_hr_chart_template_rrif
419,kp_rrif0419,account.data_account_type_non_current_assets,,"Ostale nespomenute životinje (psi, ptice i dr.)","Ostale nespomenute životinje (psi, ptice i dr.)",l10n_hr_chart_template_rrif
460,kp_rrif0460,account.data_account_type_non_current_assets,,Predujmovi za višegodišnje nasade,Predujmovi za višegodišnje nasade,l10n_hr_chart_template_rrif
461,kp_rrif0461,account.data_account_type_non_current_assets,,Predujmovi na nabavu životinja,Predujmovi na nabavu životinja,l10n_hr_chart_template_rrif
470,kp_rrif0470,account.data_account_type_non_current_assets,,Višegodišnji nasadi u pripremi,Višegodišnji nasadi u pripremi,l10n_hr_chart_template_rrif
471,kp_rrif0471,account.data_account_type_non_current_assets,,Životinje (osnovno stado) u nabavi,Životinje (osnovno stado) u nabavi,l10n_hr_chart_template_rrif
480,kp_rrif0480,account.data_account_type_non_current_assets,,Vrijednosno usklađenje višegodišnjih nasada,Vrijednosno usklađenje višegodišnjih nasada,l10n_hr_chart_template_rrif
481,kp_rrif0481,account.data_account_type_non_current_assets,,Vrijednosno usklađenje životinja (osnovnog stada),Vrijednosno usklađenje životinja (osnovnog stada),l10n_hr_chart_template_rrif
490,kp_rrif0490,account.data_account_type_non_current_assets,,Akumulirana amortiz. višegodišnjih nasada,Akumulirana amortiz. višegodišnjih nasada,l10n_hr_chart_template_rrif
491,kp_rrif0491,account.data_account_type_non_current_assets,,Akumulirana amortiz. životinja (osnovnog stada),Akumulirana amortiz. životinja (osnovnog stada),l10n_hr_chart_template_rrif
500,kp_rrif0500,account.data_account_type_non_current_assets,,Ulaganja u nekretnine - zemljišta-a1,Ulaganja u nekretnine - zemljišta-Analitika 1,l10n_hr_chart_template_rrif
510,kp_rrif0510,account.data_account_type_non_current_assets,,"Građevine u najmovima (poslovne zgrade, stanovi, apartmani, kuće)","Građevine u najmovima (poslovne zgrade, stanovi, apartmani, kuće)",l10n_hr_chart_template_rrif
511,kp_rrif0511,account.data_account_type_non_current_assets,,"Građevine izvan uporabe (zgrade, stanovi, apartmani, kuće)","Građevine izvan uporabe (zgrade, stanovi, apartmani, kuće)",l10n_hr_chart_template_rrif
560,kp_rrif0560,account.data_account_type_non_current_assets,,Predujam za ulaganja u zemljište,Predujam za ulaganja u zemljište,l10n_hr_chart_template_rrif
561,kp_rrif0561,account.data_account_type_non_current_assets,,Predujam za ulaganje u građevine,Predujam za ulaganje u građevine,l10n_hr_chart_template_rrif
570,kp_rrif0570,account.data_account_type_non_current_assets,,Ulaganja u zemljišta u nabavi,Ulaganja u zemljišta u nabavi,l10n_hr_chart_template_rrif
571,kp_rrif0571,account.data_account_type_non_current_assets,,Ulaganja u građevine u nabavi,Ulaganja u građevine u nabavi,l10n_hr_chart_template_rrif
572,kp_rrif0572,account.data_account_type_non_current_assets,,Ulaganja u građevine u izgradnji,Ulaganja u građevine u izgradnji,l10n_hr_chart_template_rrif
580,kp_rrif0580,account.data_account_type_non_current_assets,,Vrijednosno usklađenje ulaganja u zemljište,Vrijednosno usklađenje ulaganja u zemljište,l10n_hr_chart_template_rrif
581,kp_rrif0581,account.data_account_type_non_current_assets,,Vrijednosno usklađenje ulaganja u građevine,Vrijednosno usklađenje ulaganja u građevine,l10n_hr_chart_template_rrif
590,kp_rrif0590,account.data_account_type_non_current_assets,,Akumulirana amortizacija ulaganja u građevine-a1,Akumulirana amortizacija ulaganja u građevine-Analitika 1,l10n_hr_chart_template_rrif
600,kp_rrif0600,account.data_account_type_non_current_assets,,Udjel u dionicama (s više od 20%),Udjel u dionicama (s više od 20%),l10n_hr_chart_template_rrif
601,kp_rrif0601,account.data_account_type_non_current_assets,,Udjel u kapitalu d.o.o.-a (s više od 20%),Udjel u kapitalu d.o.o.-a (s više od 20%),l10n_hr_chart_template_rrif
602,kp_rrif0602,account.data_account_type_non_current_assets,,Udjeli u komanditnom društvu,Udjeli u komanditnom društvu,l10n_hr_chart_template_rrif
603,kp_rrif0603,account.data_account_type_non_current_assets,,Udjeli u društvima u inozemstvu (s više od 20%),Udjeli u društvima u inozemstvu (s više od 20%),l10n_hr_chart_template_rrif
604,kp_rrif0604,account.data_account_type_non_current_assets,,Osnivački udjeli u ustanovama,Osnivački udjeli u ustanovama,l10n_hr_chart_template_rrif
605,kp_rrif0605,account.data_account_type_non_current_assets,,Udjeli u zadrugama,Udjeli u zadrugama,l10n_hr_chart_template_rrif
606,kp_rrif0606,account.data_account_type_non_current_assets,,Udio u društvu s uzajamnim udjelima,Udio u društvu s uzajamnim udjelima,l10n_hr_chart_template_rrif
607,kp_rrif0607,account.data_account_type_non_current_assets,,Ulaganje u kapitalne pričuve (neupisani kapital),Ulaganje u kapitalne pričuve (neupisani kapital),l10n_hr_chart_template_rrif
610,kp_rrif0610,account.data_account_type_non_current_assets,,Dani zajmovi povezanim poduzetnicima (analitika po društvima u kojima se ima više od 20% udjela)-a1,Dani zajmovi povezanim poduzetnicima (analitika po društvima u kojima se ima više od 20% udjela)-Analitika 1,l10n_hr_chart_template_rrif
620,kp_rrif0620,account.data_account_type_non_current_assets,,Udjel u dioničkom kapitalu (do 20% udjela - analitika po društvima),Udjel u dioničkom kapitalu (do 20% udjela - analitika po društvima),l10n_hr_chart_template_rrif
621,kp_rrif0621,account.data_account_type_non_current_assets,,Udjel u kapitalu d.o.o. (do 20% udjela),Udjel u kapitalu d.o.o. (do 20% udjela),l10n_hr_chart_template_rrif
622,kp_rrif0622,account.data_account_type_non_current_assets,,Udjeli u društvima u inozemstvu (do 20% udjela),Udjeli u društvima u inozemstvu (do 20% udjela),l10n_hr_chart_template_rrif
623,kp_rrif0623,account.data_account_type_non_current_assets,,Ulaganje u dionice i udjele radi preprodaje,Ulaganje u dionice i udjele radi preprodaje,l10n_hr_chart_template_rrif
624,kp_rrif0624,account.data_account_type_non_current_assets,,Potraživanja za udio u dobitku (analitika po udjelima),Potraživanja za udio u dobitku (analitika po udjelima),l10n_hr_chart_template_rrif
630,kp_rrif0630,account.data_account_type_non_current_assets,,Zajmovi dani poduzetnicima u kojima postoje sudjelujući interesi (do 20% udjela u T.K.)-a1,Zajmovi dani poduzetnicima u kojima postoje sudjelujući interesi (do 20% udjela u T.K.)-Analitika 1,l10n_hr_chart_template_rrif
640,kp_rrif0640,account.data_account_type_non_current_assets,,"Ulaganja u mjenice, zadužnice (kupljene)","Ulaganja u mjenice, zadužnice (kupljene)",l10n_hr_chart_template_rrif
641,kp_rrif0641,account.data_account_type_non_current_assets,,Ulaganja u državne obveznice,Ulaganja u državne obveznice,l10n_hr_chart_template_rrif
642,kp_rrif0642,account.data_account_type_non_current_assets,,Dugotrajna ulaganja u obveznice društva,Dugotrajna ulaganja u obveznice društva,l10n_hr_chart_template_rrif
643,kp_rrif0643,account.data_account_type_non_current_assets,,Dugotrajna ulaganja u blagajničke zapise,Dugotrajna ulaganja u blagajničke zapise,l10n_hr_chart_template_rrif
644,kp_rrif0644,account.data_account_type_non_current_assets,,"Dugotrajna ulaganja u opcije, certifikate i sl.","Dugotrajna ulaganja u opcije, certifikate i sl.",l10n_hr_chart_template_rrif
645,kp_rrif0645,account.data_account_type_non_current_assets,,Ulaganja u robne ugovore,Ulaganja u robne ugovore,l10n_hr_chart_template_rrif
646,kp_rrif0646,account.data_account_type_non_current_assets,,Ulaganja u ostale vrijednosne papire,Ulaganja ostale u vrijednosne papire,l10n_hr_chart_template_rrif
6460,kp_rrif06460,account.data_account_type_non_current_assets,,Ulaganja u vrijednosne papire po fer vrijednosti,Ulaganja u vrijednosne papire po fer vrijednosti,l10n_hr_chart_template_rrif
6461,kp_rrif06461,account.data_account_type_non_current_assets,,Vrijednosni papiri namijenjeni prodaji (do dospijeća),Vrijednosni papiri namijenjeni prodaji (do dospijeća),l10n_hr_chart_template_rrif
648,kp_rrif0648,account.data_account_type_non_current_assets,,Ulaganje u vrijed. pap. raspoložive za prodaju,Ulaganje u vrijed. pap. raspoložive za prodaju,l10n_hr_chart_template_rrif
649,kp_rrif0649,account.data_account_type_non_current_assets,,Nezarađeni prihodi u financijskim instrumentima,Nezarađeni prihodi u financijskim instrumentima,l10n_hr_chart_template_rrif
6500,kp_rrif06500,account.data_account_type_non_current_assets,,Dani zajmovi vanjskim pravnim osobama (nepovezanim),Dani zajmovi vanjskim pravnim osobama (nepovezanim),l10n_hr_chart_template_rrif
6501,kp_rrif06501,account.data_account_type_non_current_assets,,Dani zajmovi vanjskim fizičkim osobama - obrtnicima,Dani zajmovi vanjskim fizičkim osobama - obrtnicima,l10n_hr_chart_template_rrif
6502,kp_rrif06502,account.data_account_type_non_current_assets,,Dani zajmovi kooperantima,Dani zajmovi kooperantima,l10n_hr_chart_template_rrif
6503,kp_rrif06503,account.data_account_type_non_current_assets,,"Dani zajmovi direktoru, ortacima, menadžerima, zaposlenicima","Dani zajmovi direktoru, ortacima, menadžerima, zaposlenicima",l10n_hr_chart_template_rrif
6504,kp_rrif06504,account.data_account_type_non_current_assets,,Oročenja u bankama,Oročenja u bankama,l10n_hr_chart_template_rrif
6505,kp_rrif06505,account.data_account_type_non_current_assets,,Financijski zajmovi dani u inozemstvo,Financijski zajmovi dani u inozemstvo,l10n_hr_chart_template_rrif
6509,kp_rrif06509,account.data_account_type_non_current_assets,,Ostali dugotrajni zajmovi,Ostali dugotrajni zajmovi,l10n_hr_chart_template_rrif
6510,kp_rrif06510,account.data_account_type_non_current_assets,,Depoziti iz poslovnih aktivnosti,Depoziti iz poslovnih aktivnosti,l10n_hr_chart_template_rrif
6511,kp_rrif06511,account.data_account_type_non_current_assets,,Depoziti kod osiguravajućih društava,Depoziti kod osiguravajućih društava,l10n_hr_chart_template_rrif
6512,kp_rrif06512,account.data_account_type_non_current_assets,,Depoziti u poslovnim bankama,Depoziti u poslovnim bankama,l10n_hr_chart_template_rrif
6513,kp_rrif06513,account.data_account_type_non_current_assets,,Depoziti na carini (garancija špeditera),Depoziti na carini (garancija špeditera),l10n_hr_chart_template_rrif
6514,kp_rrif06514,account.data_account_type_non_current_assets,,Sudski depoziti,Sudski depoziti,l10n_hr_chart_template_rrif
6520,kp_rrif06520,account.data_account_type_non_current_assets,,Kaucije za obveze,Kaucije za obveze,l10n_hr_chart_template_rrif
6521,kp_rrif06521,account.data_account_type_non_current_assets,,Kaucije iz kupoprodajnih poslova,Kaucije iz kupoprodajnih poslova,l10n_hr_chart_template_rrif
6522,kp_rrif06522,account.data_account_type_non_current_assets,,Kaucije za plaćanja,Kaucije za plaćanja,l10n_hr_chart_template_rrif
6523,kp_rrif06523,account.data_account_type_non_current_assets,,Dane kapare i osiguranja,Dane kapare i osiguranja,l10n_hr_chart_template_rrif
660,kp_rrif0660,account.data_account_type_non_current_assets,,Ulaganja (udjeli) koji su raspoloživi za prodaju (dugotrajno ulaganje -MRS28.t.11. i 13. te MRS39.t.9.),Ulaganja (udjeli) koji su raspoloživi za prodaju (dugotrajno ulaganje - MRS 28. t. 11. i 13. te MRS 39. t. 9.),l10n_hr_chart_template_rrif
670,kp_rrif0670,account.data_account_type_non_current_assets,,Ulaganja u investicijske fondove (s rokom dužim od 1 god.),Ulaganja u investicijske fondove (s rokom dužim od 1 god.),l10n_hr_chart_template_rrif
672,kp_rrif0672,account.data_account_type_non_current_assets,,Ostala nespomenuta dugoročna ulaganja,Ostala nespomenuta dugoročna ulaganja,l10n_hr_chart_template_rrif
680,kp_rrif0680,account.data_account_type_non_current_assets,,Vrijednosno usklađenje financijske imovine - dugotrajne (analitika prema oblicima imovine u usklađenju)-a1,Vrijednosno usklađenje financijske imovine - dugotrajne (analitika prema oblicima imovine u usklađenju)-Analitika 1,l10n_hr_chart_template_rrif
690,kp_rrif0690,account.data_account_type_non_current_assets,,Nezarađene kamate u kreditima i sl.-a1,Nezarađene kamate u kreditima i sl.-Analitika 1,l10n_hr_chart_template_rrif
700,kp_rrif0700,account.data_account_type_non_current_assets,,Potraživanja od povezanih društava za isporuke dobara i usluga,Potraživanja od povezanih društava za isporuke dobara i usluga,l10n_hr_chart_template_rrif
